logFC	AveExpr	t	P.Value	adj.P.Val	B
TMEM119	0.222356930351336	2.55576215525126	3.27348546225163	0.00125144880694656	0.00217935420725548	-2.36918758583401
TMEM50B	-0.339114918909408	3.53664845925126	-3.27340751310472	0.00125177629602832	0.00217958628301471	-2.36943036539185
NSUN5P1	-0.329134585573749	3.96161330130653	-3.27291438410495	0.00125384993553114	0.00218285820299884	-2.37096613923842
HMGXB3	-0.178705493666088	3.01598248131658	-3.27129355264473	0.00126068817104362	0.00219442262377097	-2.37601250353243
NDUFB9	0.328049484705573	8.5906855389598	3.27087065395007	0.00126247806474525	0.00219719740114317	-2.37732880462889
INPP5A	0.345917790495355	6.04267208071859	3.26982701662384	0.00126690531750613	0.00220456062537662	-2.38057654303059
MYLK	0.600120448634146	4.15762065667839	3.2688528165764	0.00127105103520146	0.00221143173907455	-2.38360735647573
TMEM159	-0.27358615436411	4.78643618378895	-3.26870185601013	0.00127169457730857	0.00221220842451663	-2.3840769341409
SLC2A11	0.212679666720673	3.6974234490402	3.268461040822	0.00127272179534556	0.00221365219891008	-2.38482597310154
TMEM128	-0.214743456623112	4.12451780143719	-3.26815067315747	0.00127404683374871	0.00221561344619991	-2.38579127709445
OR2A14	0.23017922450755	5.60253476279899	3.2675948250621	0.00127642309751945	0.00221907734285791	-2.38751986729465
SLC5A9	0.278430916963993	3.05775417030653	3.26759223743406	0.00127643416932345	0.00221907734285791	-2.3875279137468
IRX5	-0.682697324572007	6.84509298571357	-3.26711059742643	0.00127849654100228	0.00222231849181035	-2.38902551510558
PCDHA13	0.153996761612079	2.4402870820603	3.2650576519883	0.00128732201185762	0.00223731262460371	-2.39540667598814
STRA13	-0.293258520323462	4.70344644429648	-3.26350902075392	0.00129401692260152	0.00224859986147944	-2.40021789437153
FAM46A	-0.467021348134145	6.53215977657789	-3.26278320766089	0.00129716582640357	0.00225372269761587	-2.40247211208806
LAG3	-0.315362450360049	2.79077000279397	-3.26272801543495	0.0012974055663883	0.00225379028885597	-2.40264350871014
MR1	0.36033391717596	5.60820958290452	3.2625357271161	0.00129824113628603	0.00225489274592197	-2.40324062985148
ZNF593	-0.321015656108012	3.13178221861307	-3.26095527446465	0.00130512781935945	0.00226650330994301	-2.4081472786704
ABCA13	0.47719045864634	2.57781481584422	3.26090706697186	0.00130533841211728	0.00226651828265204	-2.40829690932071
POFUT2	-0.156546286918698	2.74615131285427	-3.26074533564188	0.00130604516064294	0.00226739461521273	-2.40879889070304
NIPAL2	-0.377352107075495	4.33335008404523	-3.2590059432827	0.00131366864044492	0.00228027679552557	-2.41419619858043
ADAM15	0.355963414580717	3.78729587350754	3.25885481464336	0.00131433296293543	0.00228107709713292	-2.41466502619692
RSPH1	0.1747802063705	2.92162874078392	3.25819427537005	0.00131724019057318	0.00228576920034207	-2.41671390578369
CEACAM19	0.176059839818816	3.11755289133166	3.25803939549154	0.00131792272717258	0.002286481292956	-2.41719426257614
IGF1R	0.426802220268877	6.76259432952764	3.25800869620606	0.00131805805419109	0.002286481292956	-2.41728947334773
ACY3	0.15775402323519	2.6493145090603	3.25647267929984	0.00132484556213647	0.00229790060251862	-2.42205224676044
SIPA1L1	-0.49489778887979	5.18689631361809	-3.25476518438234	0.00133242894390418	0.00231069658607522	-2.42734435694167
BZRAP1	0.184140991973285	3.75664047794472	3.2527664173816	0.00134135718708149	0.00232552116011388	-2.43353604792312
NOVA2	0.171346569034264	2.62355207824623	3.25275869884327	0.0013413917723594	0.00232552116011388	-2.43355995143588
SYMPK	-0.15984001926655	2.68105434936683	-3.2486458972591	0.00135993878599802	0.00235731125370246	-2.44628961516646
TMEM114	0.192661447948316	3.74512729877889	3.24848873255109	0.00136065223837175	0.00235797497734772	-2.44677577329759
CBFB	-0.317464123163766	5.61758586861307	-3.24846897972599	0.00136074193132274	0.00235797497734772	-2.4468368732826
ZMYM5	0.197127743912311	2.6256301789799	3.24830223021197	0.00136149932080334	0.00235892317092097	-2.44735265417226
C19orf53	-0.287033504562133	6.41804524091457	-3.24726328795686	0.00136622711014975	0.00236674909387164	-2.45056571957851
TBC1D17	-0.194904284604528	3.19425149692965	-3.2466384094173	0.00136907801232047	0.00237132172468904	-2.4524977932103
DPM1	0.375462801211961	6.69085925966834	3.24652034802384	0.00136961726787074	0.00237188965741442	-2.45286279186565
C10orf4	-0.248396921343205	3.37347269732663	-3.24638077368603	0.0013702550402381	0.00237262799900508	-2.45329428454488
LOC100131234	0.209024946279907	2.60244912572864	3.24350849335076	0.00138344109672408	0.0023949456130733	-2.46217020445909
UNC45A	0.238186339128919	5.37123160193467	3.24348034977356	0.00138357087948264	0.0023949456130733	-2.4622571387591
BTLA	-0.235082574277584	2.46517141165327	-3.24335179320018	0.00138416385583171	0.00239560252778277	-2.46265423585513
PAIP2	-0.307673144700933	8.4500373360804	-3.24181147749453	0.00139128705924452	0.00240755950329099	-2.46741099985357
MAP4K3	-0.178592167951219	2.28962882419095	-3.24136468895471	0.00139335959995894	0.0024107741953036	-2.46879038044168
HLA-DRB5	-0.982319216393148	3.92570994802513	-3.24083150741329	0.00139583665007009	0.00241466558317352	-2.47043626020149
SLC26A11	-0.277831537889663	2.86164345564322	-3.24078797835026	0.00139603905753251	0.00241466558317352	-2.47057061944213
CTSG	1.03673393105052	4.51564969729648	3.23829973778624	0.00140765465534757	0.00243438134416866	-2.47824826161454
HLA-DRB4	-1.40624341597503	4.78231814396482	-3.23704565169489	0.00141354294398087	0.00244418781469235	-2.48211582094223
LRRC50	0.579017492889081	2.94931466482412	3.2369129056064	0.001414167561645	0.00244489113800342	-2.48252512648286
TACSTD2	0.699277888302557	3.42747616617085	3.23670310415999	0.00141515527505229	0.00244622188796007	-2.48317199152348
EXOC4	-0.249938071452381	5.00889384922111	-3.23663447752309	0.00141547849791355	0.00244640377384659	-2.48338357468526
TYK2	-0.250415838396632	7.55576535919598	-3.23641114183506	0.00141653085578508	0.00244784559033264	-2.48407211421447
SPRY4	0.193114200509872	2.70879863200503	3.23549731268034	0.00142084439402523	0.00245492159965376	-2.48688898590651
COX7A2L	0.296698375087693	7.06440072804523	3.23518192984484	0.00142233592203449	0.00245712033821907	-2.48786098494986
ADAM19	0.394602579852502	6.90201868927136	3.2344203620668	0.00142594357323288	0.00246297349219939	-2.49020775889807
MPDU1	0.361429653298488	5.02969933510553	3.23199445525341	0.00143749215961199	0.00248253878349735	-2.49767988333249
NDUFA8	-0.302167052671312	6.38899828140201	-3.23086657295798	0.00144289099694235	0.00249147911489261	-2.50115219553544
LY6G6C	0.160338855013937	2.94953679187437	3.22989407394731	0.00144756117166377	0.00249915868744783	-2.50414526653951
RNF149	0.265828023390826	10.2988053754573	3.22931071461659	0.0014503693351712	0.0025036217011677	-2.50594028860828
FBXW7	-0.28374820714518	5.27213926377889	-3.22919098576105	0.0014509463088427	0.00250423246352396	-2.50630866339176
PTBP2	0.458669410059815	2.99420167818593	3.22778691648958	0.00145772844624358	0.00251555107238897	-2.51062770403201
MITF	0.22819557282172	2.91652356630653	3.22665671552324	0.00146320907626938	0.00252462058024216	-2.51410307249709
CSNK1G1	-0.197216265920439	5.4474617651005	-3.2261638109466	0.00146560528125478	0.00252836625153591	-2.51561841092211
DNAJC13	0.320233713714867	3.77309206911558	3.22555535255442	0.00146856826389777	0.00253308838878893	-2.51748870925253
TRIM27	-0.31521551108595	6.93228157043719	-3.22499359986459	0.00147130874247493	0.00253742534317715	-2.51921515997447
B4GALT2	0.241480046008709	3.35052410445729	3.22436425555445	0.00147438460170189	0.00254233927478466	-2.52114902019032
P2RX7	-0.339853044027293	3.07358726417085	-3.22251261841609	0.00148346895321385	0.00255761078398615	-2.52683679103942
RB1	0.334106987834493	3.51731689098995	3.22203239828956	0.00148583344096258	0.00256129383632597	-2.52831142758993
HSDL1	0.239546872506966	3.25438377884925	3.22127770684417	0.00148955642941853	0.00256731719412298	-2.53062849710515
NR2C2AP	-0.187479044213123	3.59331447253266	-3.22069088266313	0.00149245728980708	0.0025719219450576	-2.53242983897465
NME6	0.257565973392565	4.23980700590955	3.22033492855835	0.00149421943951063	0.00257456326580505	-2.53352234757382
PL-5283	0.454364490697444	7.41224769561809	3.21980801308756	0.00149683147855022	0.00257866792328686	-2.5351393778654
GALNT1	0.395394868566783	7.36798158878895	3.2191287195592	0.0015002051441811	0.00258408321227941	-2.53722368332145
PAIP1	0.279843600076651	4.4626006798995	3.217554951792	0.00150804829074141	0.0025971942784991	-2.54205101946298
TTK	0.297096128644598	2.31560353045226	3.21695092839196	0.00151106864028597	0.00260199666737596	-2.5439032207802
C17orf56	-0.205747230945411	3.29694671166834	-3.21655430334293	0.001513054970839	0.00260501731861848	-2.54511927706979
DBN1	0.275339597971545	3.24301682399497	3.21572321253205	0.00151722500266195	0.00261179613128891	-2.54766697129224
GNB5	0.438864957925087	3.58847706229648	3.2145022347278	0.0015233706564644	0.00262197323724593	-2.55140878072312
NUDCD2	-0.287483951742743	3.96522062915075	-3.21374650119967	0.00152718612189238	0.00262813719672999	-2.55372416032819
UBQLN1	-0.278335124205581	7.53292489509045	-3.21362301263622	0.00152781041981726	0.00262880842244547	-2.55410245192356
SEMA6B	0.173908122189315	2.8565564861809	3.21345112896672	0.00152867977401857	0.00262990103081962	-2.55462897398817
HERC3	-0.161132257922765	2.4930693961206	-3.21165609566842	0.00153778617321125	0.00264516193068312	-2.56012608628537
C7orf29	-0.216514670993611	2.96494372761809	-3.21159410379279	0.0015381015620968	0.00264529896242917	-2.5603158808086
PGLYRP4	0.217866439309523	3.03664518150754	3.21080198903909	0.00154213679925277	0.00265183254079292	-2.56274073105811
MPND	-0.224049142344367	3.93782935955779	-3.21028490569201	0.00154477625203399	0.00265596431750046	-2.56432335426153
C14orf181	0.19954140919454	2.66158352926131	3.20952261408747	0.00154867501598751	0.00266225965524079	-2.56665606060486
CNTROB	0.177133284792682	2.7712586889598	3.20892315035548	0.0015517474022502	0.00266713269230383	-2.56849014264088
FBLN2	0.214787914039489	3.60874895278894	3.20775355112167	0.00155775814762445	0.00267705389473837	-2.57206768631926
PDLIM5	0.279755542147502	6.55974558421608	3.20763942799594	0.00155834579862754	0.00267765373636475	-2.57241670056546
FANCL	-0.186307711681765	2.33313338936683	-3.20689662593342	0.00156217571695602	0.00268382362150649	-2.57468808303484
SPAG1	-0.277318183103946	2.74361502412563	-3.20500453017359	0.00157197092728541	0.00270023844267516	-2.58047169740901
SUMF1	0.380452751931479	6.55715758227136	3.20400876652991	0.0015771487588269	0.00270871799381014	-2.58351423524748
ITGB1	-0.37295144985424	8.40346595936181	-3.20369156256832	0.00157880149458248	0.00271114160247966	-2.58448326709414
TRIOBP	0.268920697156791	5.69062450761307	3.20343594224649	0.00158013452834585	0.00271301555647141	-2.58526410303642
UBA3	0.383568720756091	6.23019258060302	3.20304396129748	0.0015821806968559	0.00271611316813782	-2.58646136661844
TMEM170B	0.499610281495935	6.41113262159296	3.20156606760173	0.00158991752910916	0.00272897744136784	-2.5909742449269
EIF4EBP1	-0.323979055073174	5.05517467137688	-3.20018907721002	0.00159715769240812	0.00274074890796858	-2.59517731487362
KCTD9	0.306790664412312	3.52768550088945	3.20016888082665	0.00159726411139855	0.00274074890796858	-2.59523894935878
COL5A1	0.16537545170267	2.90402664365829	3.19969327727824	0.00159977206814716	0.00274463264772167	-2.59669027508006
GRIK5	0.157140153851917	2.60630417227136	3.19843885327148	0.00160640443763607	0.0027555901252143	-2.60051727277893
CSDC2	0.154531188978512	2.6457418671608	3.19804196476966	0.00160850816423938	0.00275877710822167	-2.60172781848081
RAB6A	0.275939879285712	7.08154198178894	3.1963984416835	0.00161724696170086	0.00277334129037393	-2.60673926875714
ASPM	0.283952172696284	2.43043003453769	3.19624302886946	0.00161807558344231	0.00277433830365006	-2.60721303503769
KLF16	0.199260067216027	4.04148791473367	3.19548373696808	0.00162212959863959	0.00278086439901215	-2.60952739013461
RABGAP1L	-0.382682987484322	5.23938981796985	-3.1948482622857	0.00162552976589418	0.002786267761244	-2.61146396336546
POLR1D	0.462938520283974	6.74297825286432	3.19357619162555	0.00163235596326042	0.00279754102316868	-2.6153394822829
LOC100130071	0.185512539678282	2.55113068147739	3.19350753932617	0.00163272512069967	0.00279774641998651	-2.61554860028577
ARL15	0.159679720149245	2.64842395407035	3.19338398819744	0.00163338967536799	0.00279841857101012	-2.61592493237672
KIF20A	0.238808109986062	2.18823726974874	3.19334189989891	0.00163361611643979	0.00279841857101012	-2.61605312874938
ITIH5	0.168453246498258	2.6863212330402	3.19325996297341	0.00163405703231837	0.00279874664479193	-2.61630269532366
SLC26A5	0.146912644189895	2.76291198334673	3.19211978740283	0.00164020396303916	0.00280884615797733	-2.61977488505719
DEF8	-0.403408156529616	7.44324355703518	-3.19145190870585	0.00164381458990159	0.00281459983641678	-2.62180826373394
PRPF38B	-0.254411659757841	8.09617651536181	-3.19057096038947	0.00164858836520937	0.00282234304109528	-2.62448975230595
EMG1	-0.358191827295006	5.00430836798492	-3.19020807686926	0.00165055853143774	0.00282528490539876	-2.62559412670618
SP6	0.156159583995351	3.08492650731658	3.18935763202754	0.00165518431910062	0.00283277084473802	-2.62818186681766
CD36	0.538297291598144	6.61442441188442	3.18784749887805	0.00166342794932548	0.00284644532591194	-2.6327753761423
KCNH2	0.807132439479678	5.37036313849246	3.18736818397534	0.00166605241650779	0.00285050163409825	-2.63423294110277
ZNF324	-0.272579887602208	3.72383683849246	-3.18582035699954	0.00167455370584926	0.00286461001326835	-2.6389384289556
SHBG	0.154880426979092	2.33530364043216	3.18538457385017	0.00167695444589242	0.00286827965124291	-2.64026286371776
SPIN4	-0.234564769029615	2.38005085819598	-3.1841255327929	0.00168390846796877	0.00287973496305174	-2.6440884293961
TRIM13	-0.320520141916955	5.17987993788442	-3.18299156106054	0.00169019456468402	0.00289004470590951	-2.64753280559589
ETHE1	0.364093688429734	4.89848128563819	3.18228642886866	0.00169411437672973	0.00289630584028962	-2.64967404660504
GRIN2C	0.155164936627178	2.31591539315075	3.18092461949397	0.00170170849719346	0.00290884581195811	-2.65380817441816
TIMM8B	0.218168543513359	3.28166224544724	3.18071952847535	0.00170285491517208	0.00291036214713084	-2.65443064321817
SEC24B	-0.365362212060393	5.24100050687437	-3.18014125553634	0.00170609120081192	0.00291544928513953	-2.65618555582025
RAB39B	-0.16985587680081	2.58330642141206	-3.17915955780046	0.00171159829364867	0.0029244147459387	-2.65916410079612
SPATA5L1	-0.274416252364695	4.97638267011055	-3.17873177770805	0.00171400318788781	0.00292807790751667	-2.66046175791695
FLJ14107	0.254140734900114	3.88088639872362	3.17796583240591	0.00171831700280315	0.00293500051833439	-2.66278483408427
GUCA1B	-0.149346921592915	2.76362751248241	-3.17779104379593	0.00171930282346298	0.00293623745014482	-2.66331488884064
CRNKL1	-0.325169371833915	5.33236667976884	-3.17624987259603	0.00172801785125569	0.00295067199129509	-2.66798742329571
CLCNKA	0.188366993237514	3.87586886094975	3.17567513827279	0.00173127832794357	0.00295578965406706	-2.66972938272642
EIF1	-0.168398905696863	11.5540970340201	-3.17299111196028	0.00174658044634324	0.00298146117567141	-2.67786061243561
POLR2I	-0.289857396835074	5.73383974737688	-3.17284693404943	0.00174740596590795	0.00298241669192685	-2.67829722202368
RFK	-0.380590148818233	3.57351027773869	-3.17175655059262	0.00175366088816643	0.00299263723950786	-2.68159861639736
KCTD20	0.302017373439607	5.85752077843216	3.17133429900514	0.00175608867616534	0.00299632463492891	-2.68287680761087
RIN2	-0.515329040470963	4.23607568584422	-3.17122317660581	0.00175672810548105	0.00299695998779391	-2.683213158926
PAM	0.454177758820557	6.45362179288442	3.17068837530286	0.00175980851923578	0.00300175880876485	-2.68483177551948
NIPSNAP3A	0.364757426021488	4.6473146539397	3.17006222508963	0.00176342145334136	0.00300746436920924	-2.68672655284552
SIRPB2	0.343279842170733	6.97871612050251	3.16820051122413	0.00177420430451871	0.00302539442414663	-2.69235823943649
SUMO3	-0.248209239587688	6.00659567749749	-3.16787826448874	0.0017760769119792	0.00302812748499401	-2.69333273246488
CDC40	0.332448100865273	6.23778796989447	3.16746899433247	0.00177845785983774	0.00303172628028242	-2.694570260209
ASAH1	0.324111329804294	9.08599682278392	3.16741510592723	0.00177877157824124	0.00303180052415298	-2.69473319412142
DOCK6	0.160821209745644	2.84599275022111	3.16689750170921	0.0017817874903344	0.00303647975953418	-2.6962980650758
ENTPD4	-0.291376362145178	6.6921706861206	-3.16626792927116	0.00178546218787496	0.00304228008993817	-2.69820113740631
SFXN3	-0.262030944432635	4.40480712775879	-3.16580978955921	0.00178814067493556	0.00304638145652449	-2.69958578758121
FBP1	-0.473872178345529	4.96570549745729	-3.16557869917389	0.00178949314277279	0.00304822283670253	-2.70028415062444
OTUD6B	-0.190594676195121	2.53436956603015	-3.16549364872429	0.00178999114314326	0.00304860837886685	-2.70054116438319
SPINT2	0.34951787541928	7.07931169429146	3.16435602958962	0.00179666465509392	0.00305950997867434	-2.70397833257327
RNASEK	0.162950550611495	10.2995898168844	3.16417003195039	0.0017977579450369	0.00306090724612412	-2.70454019395355
PTPN7	-0.262267095527877	5.58837486532161	-3.16379620027464	0.00179995718283144	0.00306418681822428	-2.7056693737444
ACSM5	0.164587421879211	2.65375157571859	3.16349851087457	0.00180171025996066	0.00306670598168945	-2.70656847516095
ZER1	0.55294459252555	5.71878106660302	3.16304844701404	0.00180436366443376	0.0030707566033175	-2.70792764279786
KCNA7	0.150755572612078	2.52900843846231	3.16158938184593	0.00181299065460076	0.00308497060287032	-2.71233273504364
ANKDD1A	0.273559231618468	2.65242643758794	3.16103023283334	0.00181630683576373	0.0030901448318588	-2.71402038547138
ANKRD58	-0.281156979990705	4.17204240313065	-3.1605055723192	0.00181942358002577	0.00309497823481115	-2.7156036954821
WNT11	0.163023038849594	2.20753300666332	3.15971990019082	0.00182410012356291	0.00310246310800591	-2.71797423649516
ACADM	-0.409916906099883	4.0719841568392	-3.15849258788467	0.00183142770966637	0.00311445397149205	-2.7216762333745
SUDS3	-0.210710695771775	4.98842937305025	-3.15824649352365	0.00183290027556559	0.00311648589278743	-2.72241838215173
AP4E1	-0.191439336566784	2.84415159680402	-3.1578784467406	0.00183510461923406	0.00311976125390769	-2.72352820620365
SHISA4	-0.248742803127759	2.85535408797487	-3.15763874561041	0.00183654158130915	0.0031217312368148	-2.72425094833856
ADAM11	0.161296922298491	2.60935747226131	3.15706269350568	0.00183999916325983	0.00312713472816928	-2.72598764631077
GAB1	-0.198411366648667	3.76247118564824	-3.15696525851529	0.0018405845833652	0.00312765599553669	-2.72628136769104
FRAT1	0.322892257444825	7.93859591150754	3.15679214018651	0.00184162515814884	0.00312895042009784	-2.72680321905712
ZNF335	-0.204529165833914	3.95596125571859	-3.15587391883369	0.00184715348741225	0.00313786806475026	-2.72957069098686
ZNF408	0.185718050783972	3.42567469224121	3.15493523046093	0.00185282091811293	0.00314701927396146	-2.73239909632818
FUT5	0.172141240583043	2.62328630414573	3.15453614464196	0.00185523531375825	0.00315058917796143	-2.73360136956749
FSTL3	0.261627570519163	3.03346375172864	3.15449502978372	0.00185548421646294	0.00315058917796143	-2.73372522306022
NFYA	-0.195537582084784	3.77765754328643	-3.15317443424763	0.00186349534768716	0.00316371328165587	-2.73770257882612
TBC1D22B	0.302799246849014	4.0856365858593	3.15209721753324	0.00187005376365942	0.00317436746873182	-2.74094581250454
DNMBP	-0.290563548340301	2.77704267409045	-3.1513807720231	0.00187442751881406	0.00318131058925157	-2.74310229768915
MUT	0.242878315256096	4.32648442261809	3.14912051706429	0.00188828804147255	0.00320435027996446	-2.74990270685761
PLCL2	-0.268272813616146	5.96118132037186	-3.14891237417358	0.00188956919018883	0.0032060395301329	-2.7505287224205
ZNF131	-0.170030371971543	3.90605485575879	-3.14764013067967	0.001897417527493	0.00321886916001912	-2.75435433821128
PYCARD	0.277133879844371	8.90166681867337	3.14758730963367	0.00189774402625216	0.00321893643630618	-2.7545131399862
CDK8	-0.295321838882695	3.42171928637688	-3.1472483431874	0.00189984049159992	0.00322200544003844	-2.75553215502067
NGFRAP1	0.516953821617884	7.48757604899497	3.1469935826883	0.00190141756398212	0.00322419279283883	-2.75629796122567
C7orf27	-0.201073439987804	4.31048465197487	-3.14676785266152	0.00190281593784893	0.00322607651526525	-2.75697645536796
HSD17B7	-0.151374369388499	2.55414620336181	-3.14535532975203	0.00191158799926486	0.0032404592942221	-2.76122118362341
CLK4	0.411570625678864	4.82847037367839	3.14436688130774	0.00191774870595224	0.00325041171699079	-2.76419051260405
RNASEH2A	-0.301561015009872	2.81237229647236	-3.1441749385118	0.00191894715643147	0.00325195182565297	-2.76476701656317
RCN3	0.146442475678862	2.36316209727638	3.14402000113927	0.00191991505818313	0.00325310082786215	-2.76523235075888
AMOTL1	0.163627255517422	2.42968538755276	3.14371140899813	0.00192184419500771	0.00325571614917253	-2.76615910514313
FAM46C	0.781491638561555	8.77777040309548	3.14368029408646	0.00192203880665371	0.00325571614917253	-2.76625254391239
C15orf48	0.442865275436122	2.47661366984925	3.14326884900339	0.0019246139504285	0.00325958613819931	-2.76748804384775
VPS36	-0.373773706286876	5.5699544589397	-3.14168949874978	0.00193452842424763	0.00327588320158547	-2.77222920514384
EIF5A	-0.236580945558075	8.24838147341709	-3.14134980416555	0.0019366670436374	0.00327900989192802	-2.77324867589852
ANXA7	-0.189248887825784	8.57968189343216	-3.14120992674016	0.00193754830720962	0.003280007105673	-2.77366843850876
ADAM33	0.200782772796747	3.01889423749749	3.14110142128344	0.00193823217482439	0.00328066990435585	-2.77399404432072
GBP1	-0.991986326473873	7.51281527388945	-3.13998112963824	0.00194530600190944	0.00329182259116895	-2.77735524708094
NR1H2	0.222598521240416	6.14145388110553	3.1399650198588	0.00194540789740086	0.00329182259116895	-2.77740357321184
PSMB8	-0.308787179819973	8.52377641622111	-3.13914093567402	0.00195062687857429	0.00330015601256757	-2.77987536207538
LZTR1	-0.15217181140302	3.17842735043216	-3.13887647487066	0.00195230446975154	0.00330249634602831	-2.78066847110329
WIZ	-0.154875230826366	2.84059638141206	-3.13839790702113	0.00195534362899084	0.00330713884017109	-2.78210352605359
TNFRSF1A	0.241454959757847	7.89102957470854	3.13744920790599	0.0019613813103489	0.0033168506728052	-2.784947751623
WNT3	0.173583980698608	2.46250438499498	3.13724394534612	0.00196268990283775	0.00331856352111574	-2.78556303180391
GALNTL1	0.144396791619628	2.6631580868995	3.13711505333243	0.00196351202952261	0.00331945344912665	-2.78594937052591
ASH2L	0.186712829432636	6.65883682784422	3.13637963216176	0.00196820894681466	0.0033268927249818	-2.78815343426311
FOLR2	-0.179570889564462	2.76543429142211	-3.13627379093145	0.00196888577813778	0.00332753557262985	-2.78847060282284
BOD1L	-0.352042841139956	6.29868662632161	-3.13580464842281	0.00197188843346982	0.003332108417467	-2.78987633945899
ETV3	-0.172077161847271	3.46777130637186	-3.13446329443524	0.00198049688877591	0.00334615117221368	-2.79389451559943
PCF11	-0.426953685665507	4.99410250854774	-3.13351866322797	0.001986580123424	0.00335592385143221	-2.7967233293251
PRPF18	0.422521167162024	4.58684288888442	3.13281614790032	0.00199111537884144	0.00336307898575536	-2.79882659641311
SLC6A19	0.325998145707316	3.07119070561307	3.13178483904409	0.00199779058571284	0.00337384589207968	-2.8019134671969
PFDN4	0.235428388450059	2.44006109934673	3.13096158666397	0.00200313398027372	0.00338236074731141	-2.80437693082919
CDKN3	0.161578153889664	2.82593560027638	3.12957828154922	0.00201214221418613	0.00339706031707488	-2.80851494930705
KCNH3	0.186933278816492	3.11013379144221	3.12879672340324	0.00201724835058595	0.00340490788364719	-2.81085216925864
C20orf7	0.175566426903601	2.67059162251759	3.12877395205389	0.00201739730158351	0.00340490788364719	-2.81092025818049
TAB2	-0.418744127644021	6.81865728857789	-3.12679982389781	0.00203034910637264	0.00342625228146072	-2.81682141795852
CYBB	0.322498085429151	9.13653757498995	3.12657181390381	0.002031849969677	0.00342826948725233	-2.81750277898273
TMEM68	-0.168763589315913	2.67225298402513	-3.12632474896176	0.00203347741887519	0.00343049963839708	-2.81824103095134
C14orf4	0.425755290932633	8.17555156037186	3.12514179429352	0.00204128640735192	0.00344315587904753	-2.82177507150778
CYP4F2	0.189121774426829	3.71345133868844	3.12387663008184	0.00204966875283566	0.00345677528468917	-2.82555336844518
C11orf10	-0.216668386735192	8.06409281253266	-3.12335641077891	0.00205312468778402	0.00346208343295451	-2.82710655320829
ZNRD1	-0.226047675988969	6.54903478447236	-3.12132107792203	0.00206669768883921	0.00348444733535962	-2.83318105914501
NDUFB8	-0.251506622460512	6.57558944997487	-3.12092289900095	0.00206936269989621	0.00348841643656832	-2.8343690149036
MED20	-0.242725954562136	3.18208599158794	-3.11945731776982	0.0020791992162854	0.00350447185418365	-2.83874035173306
SERP1	0.173172453661444	10.3182766606432	3.11788307370567	0.00208981316519901	0.00352183260847924	-2.8434337186295
SLC35B1	0.245785355238676	6.12224842968342	3.11724651916158	0.00209411917438279	0.00352855936560415	-2.84533089804614
CHRNG	0.163298162324043	2.80765155732663	3.11574725954435	0.00210429341593537	0.00354517050197068	-2.84979788458389
S100B	-0.197530559724156	3.03918853508543	-3.11495804595273	0.00210966749043188	0.00355369087025315	-2.85214853294862
FBXW5	0.251511658614408	6.25657668666332	3.11438911696703	0.00211354942058686	0.0035596955722386	-2.85384273527367
FAM64A	0.15323237929733	2.38445250568844	3.11315832735718	0.00212196996671166	0.00357334138151834	-2.85750691840828
PLTP	0.216862972977351	2.93628761402513	3.11290831812001	0.00212368420792044	0.00357569155007999	-2.85825106019239
TMOD1	0.724069531299651	5.90940447531658	3.11149763201554	0.00213338087604158	0.00359147917655844	-2.86244889063263
FAM129B	0.324398917944253	6.38027064272362	3.11138061603006	0.00213418704605396	0.00359229743975065	-2.8627970218412
GYS1	0.338887335897212	3.83370733279397	3.10914690670151	0.00214963002598962	0.00361774867301373	-2.86944019394534
LRRC25	0.283876008634723	4.8567142660201	3.10859102164663	0.00215348920190263	0.00362370007853521	-2.87109275320642
TIMM13	-0.213499351370496	3.24959183194472	-3.10624690467173	0.00216983349370055	0.00365065539225	-2.87805849576305
ADAR	-0.233751742170149	10.2952088350553	-3.10533150315201	0.00217624715414341	0.00366089725135622	-2.8807773939695
CXXC1	-0.20110987678223	3.22426821471859	-3.10451662029552	0.00218197126703585	0.0036699762527992	-2.88319712257042
AMT	-0.179145193234032	3.00245335216583	-3.10391525882889	0.00218620442048388	0.00367654518307659	-2.88498244696584
SNORA30	0.134820834223577	3.08901766637688	3.10328219233169	0.00219066894818154	0.0036835011891659	-2.8868615580984
ATP6V1G2	0.15571223912079	2.31840741359799	3.10281907006099	0.00219394032174714	0.00368844918211931	-2.88823600876983
LEMD2	-0.194201130413473	5.72658389830151	-3.10251705968482	0.00219607607289801	0.00369148677202837	-2.88913221247913
RNF38	-0.311801748813011	6.30026269856281	-3.10243518352817	0.00219665541383462	0.00369190760132576	-2.88937516305059
LRDD	-0.150205641878629	2.62325718647236	-3.10229669772738	0.00219763563565992	0.00369300196217065	-2.88978607778894
CLK1	-0.538181941490709	5.66114962821608	-3.1018258325812	0.00220097150708972	0.00369805393809864	-2.89118310313858
SFRS12IP1	0.229928010130661	5.3823272721206	3.10173559587762	0.00220161132789925	0.0036985751978571	-2.89145080740747
P4HA1	0.452581926433217	4.29000737584925	3.10089087195147	0.00220760915377284	0.00370809608196958	-2.89395649792399
GNL1	-0.163983727635309	2.69885529041206	-3.10043103245665	0.00221088050843785	0.00371303517894187	-2.89532025164117
TCTA	0.298951302901854	5.09035507958291	3.09976274510569	0.00221564276682151	0.00372047630244965	-2.89730187523993
BMP2K	0.383658309342044	4.75136195339698	3.09931565034123	0.00221883407859802	0.00372527768252948	-2.8986273960511
